-3.118805, -0.003043, -0.020045, 0.137744
-0.017014, 0.005319, -0.017938, 0.126469
0.188278, 0.013769, -0.017120, 0.124027
-0.123306, 0.021996, -0.016116, 0.121156
0.198761, 0.030407, -0.015373, 0.119085
0.481094, 0.037869, -0.014046, 0.114414
0.576248, 0.048060, -0.013951, 0.117510
0.552994, 0.054964, -0.012715, 0.112590
-0.392426, -0.004001, -0.010025, 0.128436
-0.279007, 0.004413, -0.009100, 0.124031
0.020035, 0.012876, -0.008329, 0.122928
0.332932, 0.021569, -0.007720, 0.122876
0.365265, 0.029323, -0.006679, 0.117973
-0.083054, 0.037216, -0.005957, 0.115074
0.785446, 0.045149, -0.004993, 0.112468
-0.438919, 0.052878, -0.004448, 0.110073
0.339478, -0.004785, -0.001348, 0.128527
0.022858, 0.003742, -0.000477, 0.125605
0.072800, 0.012212, 0.000191, 0.124050
0.458618, 0.020325, 0.000988, 0.120667
0.081512, 0.028559, 0.001746, 0.118357
0.837296, 0.036301, 0.002492, 0.114722
0.377640, 0.045127, 0.003199, 0.114805
0.445679, 0.052769, 0.003951, 0.111657
0.157349, -0.005499, 0.007515, 0.128884
-0.036499, 0.002960, 0.007924, 0.124572
0.580994, 0.011309, 0.008744, 0.122624
0.077423, 0.019510, 0.009350, 0.120394
0.918640, 0.027688, 0.010071, 0.117653
-0.740326, 0.036457, 0.010741, 0.117218
0.876862, 0.044036, 0.011454, 0.113719
-0.714203, 0.053944, 0.012369, 0.115559
