-0.841248, -0.039570, 0.017820, 0.124079
0.179474, -0.038121, 0.007011, 0.120230
0.124496, -0.036939, -0.002996, 0.117968
-0.029572, -0.037849, -0.013411, 0.121826
0.534332, -0.029068, 0.017853, 0.124199
0.155762, -0.027348, 0.007071, 0.117831
0.073639, -0.027278, -0.002587, 0.117592
0.368362, -0.027415, -0.012911, 0.120154
0.135498, -0.017544, 0.017240, 0.117851
0.126312, -0.017940, 0.007648, 0.121143
0.796310, -0.017079, -0.002536, 0.116538
-0.257523, -0.016537, -0.012095, 0.114548
0.076111, -0.007608, 0.017501, 0.118269
0.141754, -0.007485, 0.007564, 0.117512
-0.049515, -0.007315, -0.002276, 0.117429
0.472946, -0.007162, -0.012467, 0.119221
0.017609, 0.002150, 0.018176, 0.120901
0.208038, 0.002415, 0.007883, 0.118941
-0.537399, 0.002701, -0.002158, 0.120074
0.231766, 0.002798, -0.011930, 0.118334
0.009277, 0.011986, 0.018234, 0.118514
-0.008423, 0.012430, 0.008141, 0.118426
0.246536, 0.012911, -0.001953, 0.122375
0.194580, 0.013019, -0.012248, 0.122329
-0.552612, 0.023310, 0.019398, 0.125768
0.241730, 0.022029, 0.008116, 0.116766
-0.472137, 0.022823, -0.001708, 0.121136
-0.218628, 0.022701, -0.011598, 0.119718
0.472290, 0.033091, 0.019247, 0.123274
2.282654, 0.029639, 0.007791, 0.108171
0.482254, 0.034445, -0.001547, 0.126578
0.093033, 0.033163, -0.011698, 0.120319
0.168030, -0.037477, 0.016992, 0.138388
0.442505, -0.039864, 0.007396, 0.146156
0.182907, -0.037984, -0.003077, 0.140827
0.285583, -0.037782, -0.013458, 0.141895
-0.523499, -0.026846, 0.016567, 0.135487
-0.642670, -0.028143, 0.007353, 0.140871
-0.182495, -0.027365, -0.002580, 0.137592
0.561096, -0.025770, -0.012127, 0.132748
-0.169586, -0.017700, 0.017488, 0.138812
0.022522, -0.017521, 0.007382, 0.137850
0.072632, -0.017184, -0.002613, 0.135750
-0.790680, -0.016599, -0.012272, 0.134766
-0.215363, -0.007524, 0.017293, 0.137651
-0.107239, -0.007708, 0.007710, 0.139606
-0.008453, -0.007211, -0.002252, 0.136704
-0.666443, -0.007327, -0.012618, 0.142630
-0.255249, 0.002320, 0.019023, 0.147592
-0.300446, 0.002293, 0.007893, 0.135719
-0.322433, 0.002563, -0.002278, 0.144885
0.051193, 0.002991, -0.012514, 0.141631
0.957062, 0.012472, 0.018683, 0.144620
0.028656, 0.012100, 0.007963, 0.137824
-0.024261, 0.012354, -0.001874, 0.136230
0.196838, 0.012867, -0.011701, 0.137894
-0.547821, 0.022212, 0.018353, 0.138843
-0.298737, 0.022085, 0.008384, 0.138126
0.439041, 0.022388, -0.001569, 0.137095
0.794403, 0.023360, -0.012088, 0.142910
-0.142456, 0.031569, 0.018252, 0.136490
-1.053955, 0.035142, 0.009318, 0.152058
-1.422287, 0.029292, -0.001328, 0.124176
-0.206284, 0.032433, -0.011419, 0.137686
-0.025177, -0.037828, 0.016869, 0.158637
0.717285, -0.039291, 0.007130, 0.165532
0.127747, -0.036393, -0.003012, 0.154080
0.152405, -0.039898, -0.014052, 0.169985
-0.993286, -0.026945, 0.016666, 0.153749
-0.875092, -0.028958, 0.007602, 0.166113
-0.505951, -0.026714, -0.002718, 0.154673
-0.777252, -0.028010, -0.013127, 0.163190
0.204071, -0.017724, 0.017243, 0.157690
0.552643, -0.018711, 0.007769, 0.168468
0.527008, -0.017717, -0.002680, 0.161068
-1.381668, -0.016654, -0.011949, 0.153005
-0.278412, -0.008242, 0.018328, 0.165247
0.278320, -0.007523, 0.007479, 0.155879
0.713669, -0.007799, -0.002589, 0.167361
-0.608734, -0.007184, -0.012269, 0.158319
-1.606598, 0.002203, 0.018739, 0.165685
-1.190155, 0.002297, 0.007603, 0.152377
-0.227310, 0.002670, -0.002135, 0.161393
-0.229446, 0.002843, -0.012331, 0.161225
-0.029968, 0.012406, 0.018491, 0.163342
0.255859, 0.012223, 0.007931, 0.157579
0.709717, 0.013202, -0.002148, 0.167153
0.013824, 0.013501, -0.012653, 0.168426
-0.193207, 0.023420, 0.019395, 0.169421
-0.768494, 0.022204, 0.008382, 0.158950
0.317108, 0.021828, -0.001704, 0.154375
0.776566, 0.023374, -0.012168, 0.163685
-0.561554, 0.031536, 0.018283, 0.156244
-1.073730, 0.031621, 0.008326, 0.155265
-1.000824, 0.031790, -0.001349, 0.156224
-0.173538, 0.033741, -0.011852, 0.164614
