0.457199, -0.008653, -0.020502, 0.156641
0.245422, 0.001221, -0.018469, 0.156004
-0.127701, 0.010918, -0.015815, 0.149785
-0.249817, 0.020389, -0.013473, 0.145402
-0.013641, 0.029801, -0.011271, 0.142082
0.092453, 0.038430, -0.009044, 0.137117
-0.068375, 0.048709, -0.007159, 0.138248
0.146118, 0.057475, -0.005083, 0.134393
-0.235565, -0.010903, -0.010692, 0.159672
0.209747, -0.000880, -0.008459, 0.157499
0.235764, 0.008810, -0.005952, 0.148513
-0.077866, 0.018431, -0.003853, 0.146316
-0.153641, 0.027449, -0.001669, 0.140700
0.442947, 0.036963, 0.000362, 0.139650
-0.209015, 0.047670, 0.002502, 0.141645
0.367569, 0.057103, 0.004602, 0.138971
0.121460, -0.012538, -0.000521, 0.154006
-0.191086, -0.003006, 0.001747, 0.155824
0.009720, 0.006844, 0.003880, 0.151489
-0.092377, 0.016432, 0.005984, 0.147471
-0.007111, 0.025505, 0.007907, 0.141756
0.001404, 0.034796, 0.009993, 0.139590
0.248169, 0.044794, 0.012211, 0.139758
0.693207, 0.054812, 0.014401, 0.139024
-0.099670, -0.014514, 0.009255, 0.153868
-0.134094, -0.004885, 0.011226, 0.150421
-0.385406, 0.004756, 0.013646, 0.150820
0.091278, 0.014289, 0.015584, 0.146761
0.043121, 0.023784, 0.017684, 0.144069
0.413422, 0.032996, 0.019622, 0.141027
0.236298, 0.043779, 0.022445, 0.143785
0.930756, 0.052138, 0.023940, 0.137878
0.674057, -0.008273, -0.021363, 0.166569
0.617111, 0.001957, -0.018392, 0.159230
0.418259, 0.012026, -0.016450, 0.158602
0.263870, 0.021483, -0.013724, 0.151514
-0.089508, 0.030850, -0.011386, 0.147151
-0.015991, 0.040405, -0.009332, 0.145141
0.009094, 0.050059, -0.007282, 0.143479
0.281128, 0.059636, -0.005191, 0.141327
0.107147, -0.010491, -0.011066, 0.168561
0.036774, -0.000117, -0.008399, 0.159447
0.237991, 0.009573, -0.005971, 0.152695
-0.197144, 0.019216, -0.003844, 0.150005
0.009033, 0.029015, -0.001721, 0.148544
0.526886, 0.038519, 0.000376, 0.146236
-0.338455, 0.048841, 0.002536, 0.146432
0.623642, 0.058215, 0.004607, 0.143380
-0.300919, -0.012131, -0.000486, 0.161421
-0.004837, -0.002200, 0.001702, 0.156058
-0.271317, 0.007471, 0.003799, 0.152020
0.437683, 0.016823, 0.005858, 0.147684
0.039093, 0.026791, 0.008110, 0.148370
0.143585, 0.037343, 0.010570, 0.150751
0.755737, 0.047049, 0.012611, 0.148141
0.076294, 0.058243, 0.015129, 0.149591
-0.296448, -0.014013, 0.009366, 0.159759
0.106049, -0.004244, 0.011402, 0.156329
-0.377228, 0.005608, 0.014015, 0.158283
0.418488, 0.015212, 0.015803, 0.152234
0.099823, 0.025162, 0.018156, 0.151585
0.634552, 0.035007, 0.020414, 0.150231
0.311157, 0.044840, 0.022618, 0.148398
0.754242, 0.054327, 0.024590, 0.145368

